# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
1430            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55690428e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1431            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55689198e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1432            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55687970e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1433            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55686743e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1434            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55685518e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1435            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55684293e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1436            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55683071e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1437            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55681849e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1438            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55680630e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1439            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55679411e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1440            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55678194e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1441            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55676978e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1442            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55675764e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1443            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55674551e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1444            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55673340e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1445            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55672129e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1446            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55670921e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1447            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55669713e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1448            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55668507e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1449            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55667302e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1450            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55666099e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1451            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55664897e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1452            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55663696e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1453            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55662497e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1454            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55661299e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1455            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55660103e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1456            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55658908e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1457            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55657714e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1458            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55656521e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1459            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55655330e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1460            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55654140e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1461            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55652952e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1462            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55651765e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1463            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55650579e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1464            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55649395e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1465            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55648212e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1466            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55647030e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1467            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55645849e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1468            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55644670e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1469            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55643492e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1470            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55642316e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1471            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55641141e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1472            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55639967e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1473            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55638794e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1474            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55637623e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1475            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55636453e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1476            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55635284e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1477            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55634117e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1478            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55632951e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1479            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55631786e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1480            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55630623e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1481            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55629461e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1482            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55628300e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1483            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55627140e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1484            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55625982e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1485            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55624825e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1486            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55623669e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1487            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55622515e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1488            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55621362e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1489            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55620210e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1490            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55619059e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1491            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55617910e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1492            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55616762e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1493            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55615615e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1494            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55614470e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1495            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55613325e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1496            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55612182e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1497            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55611041e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1498            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55609900e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1499            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55608761e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1500            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55607623e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1501            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55606486e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1502            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55605351e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1503            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55604217e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1504            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55603084e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1505            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55601952e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1506            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55600821e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1507            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55599692e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1508            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55598564e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1509            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55597437e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1510            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55596312e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1511            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55595187e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1512            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55594064e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1513            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55592942e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1514            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55591822e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1515            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55590702e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1516            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55589584e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1517            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55588467e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1518            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55587351e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1519            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55586237e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1520            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55585124e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1521            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55584011e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1522            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55582900e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1523            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55581791e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1524            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55580682e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1525            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55579575e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1526            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55578469e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1527            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55577364e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1528            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55576260e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1529            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55575158e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1530            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55574056e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1531            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55572956e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1532            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55571857e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1533            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55570759e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1534            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55569663e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1535            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55568568e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1536            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55567473e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1537            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55566380e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1538            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55565288e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1539            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55564198e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1540            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55563108e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1541            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55562020e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1542            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55560933e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1543            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55559847e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1544            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55558762e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1545            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55557678e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1546            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55556596e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1547            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55555514e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1548            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55554434e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1549            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55553355e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1550            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55552277e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1551            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55551200e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1552            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55550125e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1553            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55549050e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1554            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55547977e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1555            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55546905e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1556            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55545834e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1557            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55544764e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1558            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55543695e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1559            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55542628e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1560            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55541561e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1561            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55540496e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1562            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55539432e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1563            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55538369e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1564            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55537307e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1565            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55536246e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1566            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55535186e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1567            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55534128e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1568            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55533070e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1569            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55532014e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1570            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55530959e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1571            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55529905e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1572            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55528852e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1573            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55527800e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1574            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55526749e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1575            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55525699e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1576            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55524651e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1577            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55523603e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1578            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55522557e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1579            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55521512e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
1580            	mag(U)          	0.00000000e+00	(3.17484583e-01 0.00000000e+00 5.00000000e-02)	0	7.55520468e+01	(-5.98615221e-04 2.77837906e-07 5.00000000e-02)	5
