0 	0 	0 	0
0.00025025 	-2.17257 	-0.000796401 	-7.5235e-24
0.000500501 	-2.72438 	-0.00283472 	2.64266e-24
0.000750751 	-2.8577 	-0.00530271 	-7.87226e-24
0.001001 	-2.91129 	-0.00792033 	5.92885e-23
0.00125125 	-2.9364 	-0.0106172 	9.63373e-24
0.0015015 	-2.94752 	-0.013378 	1.23405e-23
0.00175175 	-2.95132 	-0.0161543 	1.59319e-23
0.002002 	-2.9499 	-0.0189815 	1.15106e-22
0.00225225 	-2.94543 	-0.0218159 	3.16666e-24
0.0025025 	-2.93833 	-0.024695 	9.2262e-24
0.00275275 	-2.92961 	-0.0275891 	-2.50967e-23
0.003003 	-2.91982 	-0.030482 	-1.17355e-22
0.00325325 	-2.90909 	-0.0333823 	-9.51029e-23
0.0035035 	-2.89764 	-0.0362864 	-3.2539e-23
0.00375375 	-2.88533 	-0.0392198 	1.30209e-22
0.004004 	-2.87254 	-0.0421612 	-5.40401e-23
0.00425425 	-2.85937 	-0.0451079 	-1.31505e-22
0.0045045 	-2.84587 	-0.0480517 	-2.83198e-23
0.00475475 	-2.83209 	-0.0509962 	0
0.00500501 	-2.81792 	-0.0539627 	5.878e-25
0.00525526 	-2.8038 	-0.056904 	-6.81997e-24
0.00550551 	-2.78927 	-0.0598642 	-3.34307e-22
0.00575576 	-2.77469 	-0.0628293 	-4.88582e-22
0.00600601 	-2.75967 	-0.0658095 	-3.61394e-23
0.00625626 	-2.74492 	-0.0687673 	-1.00261e-24
0.00650651 	-2.72923 	-0.0717968 	0
0.00675676 	-2.71461 	-0.0747126 	8.56386e-23
0.00700701 	-2.69817 	-0.077812 	2.8315e-22
0.00725726 	-2.68365 	-0.0806874 	1.64283e-21
0.00750751 	-2.66744 	-0.0837505 	1.01775e-21
0.00775776 	-2.65155 	-0.0867656 	8.61386e-22
0.00800801 	-2.63651 	-0.089673 	1.68626e-21
0.00825826 	-2.6194 	-0.092815 	-4.12236e-23
0.00850851 	-2.60388 	-0.0957697 	-2.22177e-21
0.00875876 	-2.58795 	-0.0987488 	-3.07667e-21
0.00900901 	-2.57081 	-0.101877 	-1.75389e-21
0.00925926 	-2.55513 	-0.104834 	-2.86459e-21
0.00950951 	-2.53854 	-0.107866 	-2.71268e-21
0.00975976 	-2.52175 	-0.110927 	-2.27206e-21
0.01001 	-2.5052 	-0.113968 	-2.3697e-21
0.0102603 	-2.48832 	-0.11702 	-1.92314e-21
0.0105105 	-2.47144 	-0.120071 	-1.47658e-21
0.0107608 	-2.45452 	-0.12313 	-8.85771e-22
0.011011 	-2.43742 	-0.126188 	-6.53472e-22
0.0112613 	-2.42054 	-0.129214 	-3.71395e-22
0.0115115 	-2.40365 	-0.13224 	-8.93175e-23
0.0117618 	-2.38648 	-0.135276 	1.05536e-22
0.012012 	-2.36956 	-0.13828 	0
0.0122623 	-2.35237 	-0.141324 	0
0.0125125 	-2.33499 	-0.144387 	7.61676e-23
0.0127628 	-2.31677 	-0.147523 	4.82098e-22
0.013013 	-2.30027 	-0.150436 	1.18304e-22
0.0132633 	-2.28307 	-0.153451 	6.15573e-24
0.0135135 	-2.26503 	-0.156565 	-1.61289e-22
0.0137638 	-2.2461 	-0.159769 	-6.36735e-22
0.014014 	-2.22852 	-0.162798 	-5.81617e-22
0.0142643 	-2.21164 	-0.165732 	-2.44507e-22
0.0145145 	-2.19426 	-0.16872 	-2.42134e-22
0.0147648 	-2.17494 	-0.171946 	-1.44801e-21
0.015015 	-2.15558 	-0.175177 	-2.67341e-21
0.0152653 	-2.13776 	-0.178205 	-2.28695e-21
0.0155155 	-2.12031 	-0.181181 	-1.52426e-21
0.0157658 	-2.10152 	-0.184293 	-2.23283e-21
0.016016 	-2.08273 	-0.187405 	-2.9414e-21
0.0162663 	-2.0634 	-0.190595 	-3.79723e-21
0.0165165 	-2.04439 	-0.193745 	-2.26331e-21
0.0167668 	-2.02567 	-0.196829 	-1.76932e-21
0.017017 	-2.00634 	-0.199975 	-4.36962e-21
0.0172673 	-1.98701 	-0.203122 	-6.96991e-21
0.0175175 	-1.96768 	-0.206269 	-9.57021e-21
0.0177678 	-1.94889 	-0.20934 	-1.21033e-20
0.018018 	-1.92987 	-0.212403 	-1.13625e-20
0.0182683 	-1.91055 	-0.215503 	-1.11961e-20
0.0185185 	-1.89123 	-0.218603 	-1.10297e-20
0.0187688 	-1.87191 	-0.221703 	-1.08634e-20
0.019019 	-1.85259 	-0.224802 	-1.0697e-20
0.0192693 	-1.832 	-0.228033 	-8.33191e-21
0.0195195 	-1.81156 	-0.231231 	-5.65182e-21
0.0197698 	-1.79269 	-0.234221 	-3.95749e-21
0.02002 	-1.77382 	-0.23721 	-2.26316e-21
0.0202703 	-1.75447 	-0.240265 	-9.13663e-22
